date,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10-May,5.183333333,16.26666667,11.88333333,19.83333333,7.128571429,12.61428571,8.528571429,11.38571429,4.257142857,8.0375,0.9125,8.575,6.4625,12.93333333,4.155555556,8.644444444,10.56363636,6.5,8.3,8.318181818,1.354545455,6.836363636,6.281818182,7.763636364,9.790909091,8.427272727,1.881818182,12.29090909,3.118181818,4.909090909,2.563636364,4.6,6.736363636
11-May,5.25,15.86666667,11.85,19.53333333,6.757142857,12.27142857,8.085714286,11.22857143,3.742857143,7.6125,0.8625,8.525,5.9125,12.25555556,3.966666667,8.222222222,10.58181818,6.172727273,7.927272727,7.981818182,1.245454546,6.763636364,6.109090909,7.954545455,9.790909091,8.809090909,1.690909091,12.53636364,2.863636364,4.990909091,2.209090909,4.418181818,7.372727273
12-May,5.033333333,15.38333333,11.33333333,19.33333333,6.285714286,12.01428571,7.685714286,11.15714286,3.428571429,7.1,0.7875,8.175,5.525,12,3.744444444,7.644444444,10.22727273,5.636363636,7.481818182,8.418181818,1.427272727,6.590909091,6.5,7.736363636,9.818181818,8.590909091,1.636363636,12.4,2.972727273,5.009090909,1.990909091,5.045454546,7.981818182
13-May,4.85,14.95,10.88333333,19.56666667,5.914285714,11.87142857,7.328571429,10.95714286,3.357142857,6.5125,0.7875,7.525,5.075,11.55555556,3.411111111,7.077777778,9.681818182,5.1,7.172727273,8.409090909,1.263636364,6.354545455,6.981818182,7.445454546,9.463636364,7.854545455,1.618181818,12.07272727,2.863636364,4.718181818,1.854545455,4.881818182,8.063636364
14-May,4.483333333,14.36666667,10.63333333,19.6,5.514285714,11.37142857,6.828571429,10.5,3.257142857,5.8875,0.7875,7.075,5,11.18888889,3.055555556,6.622222222,9.909090909,4.618181818,7.027272727,8.090909091,1.336363636,5.945454546,7.081818182,7.336363636,8.981818182,7.045454546,1.572727273,11.68181818,2.663636364,4.281818182,1.763636364,4.836363636,7.763636364
15-May,4.133333333,13.86666667,10.18333333,19.06666667,5.171428571,10.87142857,6.642857143,9.957142857,2.985714286,5.2625,0.7375,6.4125,4.675,10.75555556,3.066666667,6.233333333,10.03636364,4.245454546,7.345454546,7.936363636,1.209090909,5.490909091,7.036363636,7.145454546,8.472727273,6.4,1.554545455,11.22727273,2.490909091,3.872727273,1.672727273,4.563636364,7.4
16-May,3.766666667,13.18333333,9.65,18.51666667,4.728571429,10.37142857,6.385714286,9.442857143,2.7,4.5,0.6875,6.2125,4.1875,10.42222222,2.944444444,5.855555556,10.24545455,3.990909091,7.372727273,7.463636364,1.081818182,5.154545455,6.909090909,7.245454546,8.281818182,5.709090909,1.518181818,10.63636364,2.363636364,3.409090909,1.527272727,4.254545455,7.054545455
17-May,3.433333333,12.9,8.966666667,17.95,4.3,9.685714286,6.114285714,8.985714286,2.557142857,4.05,0.6375,5.4375,3.625,9.633333333,2.733333333,5.477777778,10.15454545,3.754545455,7.118181818,6.872727273,1.018181818,4.345454546,6.654545455,7.263636364,8.209090909,5.327272727,1.463636364,10.12727273,2.118181818,3.018181818,1.436363636,3.927272727,6.809090909
18-May,3.266666667,12.68333333,8.15,18.5,4.085714286,9,5.828571429,8.6,2.714285714,3.925,0.6,4.8125,3.3375,9.077777778,2.611111111,5.266666667,9.754545455,3.454545455,6.509090909,6.609090909,0.927272727,3.7,6.3,7.118181818,8.3,5.127272727,1.436363636,9.981818182,1.827272727,3.3,1.345454546,3.563636364,6.281818182
19-May,2.966666667,12.35,7.45,18.36666667,3.928571429,8.457142857,5.471428571,7.985714286,2.928571429,3.6375,0.4875,4.625,3,8.355555556,2.488888889,4.877777778,9.145454546,3.109090909,6.1,6.572727273,0.863636364,3.445454546,5.845454546,7.627272727,8.254545455,5.481818182,1.418181818,10.04545455,1.627272727,3.927272727,1.263636364,3.472727273,5.963636364
20-May,2.766666667,11.93333333,6.9,18,3.671428571,7.971428571,5,7.4,2.7,3.6,0.4125,4.0625,2.7,7.433333333,2.388888889,4.577777778,8.381818182,2.763636364,5.890909091,6.781818182,0.827272727,3.345454546,5.2,8.009090909,8.045454546,5.563636364,1.454545455,9.954545455,1.563636364,3.681818182,1.172727273,3.427272727,5.563636364
21-May,2.566666667,11.26666667,6.15,17.68333333,3.557142857,7.557142857,4.657142857,6.714285714,2.542857143,3.5375,0.3375,3.9375,2.4375,6.7,2.288888889,4.344444444,7.590909091,2.545454546,5.345454546,6.818181818,0.763636364,3.372727273,4.636363636,7.6,7.563636364,5.318181818,1.445454546,10.21818182,1.554545455,3.045454546,1.463636364,3.227272727,4.863636364
22-May,2.333333333,10.38333333,5.383333333,17.16666667,3.628571429,7.257142857,4.314285714,6.185714286,2.371428571,3.45,0.275,3.55,2.2125,5.944444444,2.133333333,4.044444444,6.927272727,2.581818182,4.727272727,6.890909091,0.681818182,3.063636364,4.3,7.636363636,6.772727273,5,1.372727273,10.58181818,1.536363636,2.636363636,2.009090909,3.009090909,4.827272727
23-May,2.45,10.26666667,4.966666667,16.73333333,3.828571429,7.057142857,4,5.657142857,2.185714286,3.2375,0.225,3.2125,2.05,4.966666667,2.066666667,4.166666667,6.963636364,2.336363636,4.045454546,6.745454546,0.581818182,2.672727273,4.036363636,7.572727273,6.072727273,4.954545455,1.336363636,10.59090909,1.472727273,2.272727273,2.172727273,2.818181818,4.563636364
24-May,2.433333333,9.533333333,4.233333333,16.6,3.771428571,6.785714286,3.557142857,5.085714286,1.985714286,2.925,0.1875,2.8,1.825,4.055555556,2.088888889,4.244444444,7.1,2.245454546,3.545454546,6.572727273,0.572727273,2.281818182,3.654545455,7.5,5.754545455,4.718181818,1.3,10.62727273,1.454545455,1.927272727,2.272727273,2.572727273,4.090909091
25-May,2.4,8.966666667,3.866666667,16.6,3.728571429,6.6,3.414285714,4.542857143,1.871428571,2.775,0.25,2.5375,1.5625,3.322222222,2,4.177777778,7.081818182,2.072727273,3.372727273,6.463636364,0.572727273,1.872727273,3.490909091,7.481818182,5.227272727,3.990909091,1.218181818,10.4,1.481818182,1.572727273,2.645454546,2.472727273,3.818181818
26-May,2.25,8.183333333,3.8,16.53333333,3.714285714,6.471428571,3.185714286,4.628571429,1.785714286,2.4625,0.2125,2.425,1.425,2.944444444,1.888888889,4.033333333,6.618181818,1.981818182,2.927272727,6.154545455,0.509090909,1.645454546,3.4,7.509090909,4.727272727,3.690909091,1.145454546,9.954545455,1.490909091,1.336363636,2.245454546,2.072727273,3.463636364
27-May,2.183333333,7.683333333,3.666666667,16.25,3.957142857,6.428571429,2.785714286,4.471428571,1.785714286,2.1875,0.125,2.1375,1.225,2.588888889,1.822222222,3.833333333,6.218181818,2.2,2.545454546,5.536363636,0.4,1.454545455,3.018181818,7.281818182,4.672727273,3.345454546,1.109090909,9.590909091,1.454545455,1.263636364,2.009090909,1.918181818,3.3
28-May,2.083333333,7.2,3.283333333,16.11666667,3.785714286,6.257142857,2.528571429,4.428571429,1.671428571,2.025,0.025,1.8875,1.0375,2.377777778,1.755555556,3.544444444,5.654545455,2.1,2.054545455,4.890909091,0.363636364,1.309090909,2.572727273,6.963636364,4.754545455,3.181818182,1.054545455,9.254545455,1.409090909,1.145454546,1.745454546,1.845454546,2.9
29-May,2,6.716666667,3.15,16.25,3.685714286,5.971428571,2.214285714,4.214285714,1.5,1.8875,0,1.6875,0.8625,2.166666667,1.7,3.255555556,5.236363636,1.963636364,1.536363636,4.336363636,0.281818182,1.254545455,2.272727273,6.681818182,4.472727273,2.681818182,1.027272727,9,1.336363636,1.027272727,1.472727273,1.645454546,2.572727273
30-May,1.966666667,6.233333333,2.683333333,16.58333333,3.614285714,5.8,1.985714286,4,1.314285714,1.7875,0,1.525,0.825,2,1.744444444,3.011111111,4.763636364,1.618181818,1.145454546,3.936363636,0.209090909,1.227272727,2.090909091,6.327272727,4.209090909,2.345454546,1,8.981818182,1.245454546,0.954545455,1.372727273,1.409090909,2.409090909
31-May,2,5.616666667,2.05,16.76666667,3.585714286,5.542857143,1.842857143,3.742857143,1.142857143,1.6625,0,1.4,0.8125,1.055555556,1.655555556,2.8,4.290909091,1.390909091,0.981818182,3.781818182,0.127272727,1.227272727,2.036363636,5.718181818,3.918181818,2.063636364,0.936363636,8.6,1.154545455,0.936363636,1.3,1.281818182,2.2
1-Jun,1.85,4.95,1.65,16.7,3.442857143,5.285714286,1.742857143,3.428571429,0.957142857,1.5375,0,1.2875,0.8125,1.022222222,1.6,2.388888889,3.745454546,1.318181818,0.827272727,3.463636364,0.090909091,1.227272727,1.881818182,5.181818182,3.427272727,1.981818182,0.854545455,7.9,1.072727273,0.990909091,1.218181818,1.218181818,2.045454546
2-Jun,1.733333333,4.266666667,1.516666667,16.56666667,3.285714286,4.9,1.614285714,3.042857143,0.8,1.3875,0,1.275,0.7,0.955555556,1.477777778,2.066666667,3.218181818,1.3,0.709090909,3.190909091,0.045454546,1.2,1.781818182,4.627272727,3.009090909,1.872727273,0.772727273,7.381818182,1,0.890909091,1.2,1.181818182,1.845454546
3-Jun,1.583333333,3.916666667,1.233333333,16.31666667,3.157142857,4.385714286,1.471428571,2.757142857,0.657142857,1.225,0,1.1625,0.6125,0.9,1.366666667,1.688888889,2.854545455,1.281818182,0.645454546,2.854545455,0.036363636,1.1,1.645454546,3.890909091,2.481818182,1.754545455,0.672727273,6.972727273,0.918181818,0.8,1.127272727,1.2,1.690909091
4-Jun,1.5,3.766666667,0.833333333,16.05,3,3.871428571,1.357142857,2.457142857,0.385714286,0.9375,0,1.05,0.5125,0.855555556,1.222222222,1.533333333,2.554545455,1.181818182,0.572727273,2.472727273,0.009090909,1.036363636,1.545454546,3.218181818,2.018181818,1.645454546,0.645454546,6.6,0.854545455,0.709090909,1.045454546,1.136363636,1.581818182
5-Jun,1.416666667,3.466666667,0.583333333,15.7,2.871428571,3.385714286,1.328571429,2.271428571,0.257142857,0.6875,0,0.975,0.4,0.9,1.066666667,1.355555556,2.381818182,1.081818182,0.436363636,2.236363636,0.009090909,0.954545455,1.463636364,2.554545455,1.563636364,1.5,0.536363636,6.154545455,0.790909091,0.581818182,0.954545455,1.090909091,1.481818182
6-Jun,1.333333333,3.216666667,0.333333333,14.86666667,2.714285714,3.014285714,1.4,2.185714286,0.157142857,0.35,0,0.975,0.2625,0.833333333,0.922222222,1.177777778,2.481818182,0.990909091,0.318181818,2.009090909,0.009090909,0.845454546,1.372727273,2.218181818,1.181818182,1.427272727,0.454545455,5.763636364,0.690909091,0.490909091,0.863636364,1.054545455,1.390909091
7-Jun,1.25,3.166666667,0.166666667,14.2,2.585714286,2.8,1.342857143,2.114285714,0.071428571,0.2,0,0.9625,0.15,0.744444444,0.733333333,1.033333333,2.145454546,0.9,0.163636364,1.818181818,0,0.745454546,1.3,1.954545455,1.054545455,1.427272727,0.354545455,5.018181818,0.609090909,0.427272727,0.8,0.954545455,1.272727273
8-Jun,1.166666667,3.166666667,0.083333333,13.66666667,2.428571429,2.628571429,1.242857143,1.9,0,0.125,0,0.9125,0.075,0.666666667,0.611111111,0.977777778,1.881818182,0.890909091,0.090909091,1.781818182,0,0.663636364,1.218181818,1.727272727,0.936363636,1.372727273,0.227272727,4.472727273,0.518181818,0.327272727,0.718181818,0.909090909,1.172727273
9-Jun,1.166666667,3.1,0,13.3,2.285714286,2.571428571,1.142857143,1.757142857,0,0.075,0,0.8,0.0375,0.566666667,0.5,0.944444444,1.745454546,0.818181818,0.054545455,1.690909091,0,0.545454546,1.245454546,1.454545455,0.836363636,1.3,0.145454546,3.709090909,0.481818182,0.209090909,0.609090909,0.845454546,1.090909091
10-Jun,1.166666667,3.033333333,0,12.95,2.142857143,2.471428571,1,1.628571429,0,0.05,0,0.6625,0.025,0.544444444,0,0.833333333,1.509090909,0.790909091,0,1.6,0,0.418181818,1.163636364,1.318181818,0.745454546,1.227272727,0.1,3.436363636,0.563636364,0.136363636,0.436363636,0.8,1
11-Jun,1.166666667,2.983333333,0,12.6,2,2.428571429,0.9,1.542857143,0,0.025,0,0.525,0,0.544444444,0,0.711111111,1.309090909,0.690909091,0,1.527272727,0,0.290909091,1.072727273,1.218181818,0.627272727,1.136363636,0.063636364,3.118181818,0.481818182,0.081818182,0.3,0.763636364,0.954545455
12-Jun,1.083333333,2.916666667,0,11.86666667,1.857142857,2.285714286,0.785714286,1.442857143,0,0.0125,0,0.3625,0,0.522222222,0,0.633333333,1.290909091,0.627272727,0.018181818,1.463636364,0,0.172727273,1.027272727,1.127272727,0.527272727,1.063636364,0.045454546,2.745454546,0.372727273,0.045454546,0.181818182,0.690909091,0.94
13-Jun,1.083333333,2.766666667,0,11.08333333,1.714285714,2.157142857,0.642857143,1.328571429,0,0.025,0,0.3125,0,0.622222222,0,0.544444444,1.263636364,0.554545455,0,1.372727273,0,0.1,0.954545455,1.036363636,0.454545455,0.990909091,0.018181818,2.436363636,0.281818182,0.027272727,0.118181818,0.654545455,0.911111111
14-Jun,1.083333333,2.666666667,0,10.23333333,1.571428571,2,0.571428571,1.114285714,0,0.0375,0,0.2625,0,0.588888889,0,0.4,1.163636364,0.436363636,0,1.309090909,0,0,0.845454546,0.954545455,0.363636364,0.963636364,0,2.172727273,0.209090909,0.009090909,0.063636364,0.627272727,1.7
15-Jun,1.083333333,2.516666667,0,9.35,1.428571429,1.857142857,0.642857143,0.9,0,0.0375,0,0.125,0,0.444444444,0,0.222222222,1.009090909,0.354545455,0,1.236363636,0,0,0.809090909,0.881818182,0.281818182,0.881818182,0,1.945454546,0.136363636,0,0.027272727,0.572727273,
16-Jun,0.883333333,2.316666667,0,8.683333333,1.285714286,1.857142857,0.571428571,0.871428571,0,0,0,0.0625,0,0.322222222,0,0.055555556,0.845454546,0.3,0,1.127272727,0,0,0.745454546,0.772727273,0.163636364,0.781818182,0,1.818181818,0.1,0,0.018181818,0.509090909,
17-Jun,0.816666667,2.166666667,0,7.916666667,1.142857143,1.714285714,0.5,0.771428571,0,0,0,0.0375,0,0.211111111,0,0.066666667,0.718181818,0.236363636,0,1.036363636,0,0,0.6,0.663636364,0.1,0.663636364,0,1.654545455,0.072727273,0,0.01,0.509090909,
18-Jun,0.6,2.1,0,7.566666667,1,1.642857143,0.428571429,0.628571429,0,0,0,0,0,0.133333333,0,0,0.627272727,0.163636364,0,1,0,0,0.5,0.527272727,0.072727273,0.545454546,0,1.590909091,0.036363636,0,0,0.509090909,
19-Jun,0.366666667,2.033333333,0,6.75,0.928571429,1.442857143,0.357142857,0.457142857,0,0,0,0,0,0.077777778,0,0,0.490909091,0.1,0,0.909090909,0,0,0.427272727,0.4,0.036363636,0.390909091,0,1.545454546,0.036363636,0,0,0.436363636,
20-Jun,0.233333333,1.966666667,0,5.833333333,0.857142857,1.157142857,0.214285714,0.3,0,0,0,0,0,0,0,0,0.363636364,0.072727273,0,0.872727273,0,0,0.263636364,0.245454546,0,0.254545455,0,1.445454546,0.027272727,0,0,0.309090909,
21-Jun,0.133333333,1.85,0,5,0.814285714,0.728571429,0.114285714,0.142857143,0,0,0,0,0,0,0,0,0.2,0.054545455,0,0.9,0,0,0.136363636,0.118181818,0,0.127272727,0,1.345454546,0.009090909,0,0,0.2,
22-Jun,0.016666667,1.716666667,0,4.366666667,0.714285714,0.728571429,0,0.128571429,0,0,0,0,0,0,0,0,0.1,0.018181818,0,0.8,0,0,0.1,0.063636364,0,0.072727273,0,1.272727273,0,0,0,0.136363636,
23-Jun,0,1.6,0,3.5,0.657142857,0.314285714,0,0,0,0,0,0,0,0,0,0,0.081818182,0,0,0.672727273,0,0,0.081818182,0.027272727,0,0.045454546,0,1.318181818,0,0,0,0.081818182,
24-Jun,0,1.5,0,3.1,0.371428571,0.214285714,0,0,0,0,0,0,0,0,0,0,0.063636364,0,0,0.536363636,0,0,0.054545455,0,0,0,0,1.3,0,0,0,0.045454546,
25-Jun,0,1.383333333,0,2.666666667,0.128571429,0.128571429,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0.363636364,0,0,0.018181818,0,0,0,0,1.263636364,0,0,0,0.018181818,
26-Jun,0,1.283333333,0,2.083333333,0.042857143,0.028571429,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0.190909091,0,0,0,0,0,0,0,1.181818182,0,0,0,0,
27-Jun,0,1.15,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,1.090909091,0,0,0,0,
28-Jun,0,1.016666667,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054545455,0,0,0,0,0,0,0,0.963636364,0,0,0,0,
29-Jun,0,0.683333333,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0.827272727,0,0,0,0,
30-Jun,0,0.333333333,0,0.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672727273,0,0,0,0,
1-Jul,0,0.166666667,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554545455,0,0,0,0,
2-Jul,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427272727,0,0,0,0,
3-Jul,0,0,0,0.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290909091,0,0,0,0,
4-Jul,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,
5-Jul,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,
6-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,
7-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063636364,0,0,0,0,
8-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454546,0,0,0,0,
9-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027272727,0,0,0,0,
10-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25-Aug,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26-Aug,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0,
3-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0,
5-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6-Sep,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7-Sep,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8-Sep,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-Sep,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881818182,0,0,0,
10-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127272727,0,0,0,
11-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045454546,0,0,0,
12-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763636364,0,0,0,
13-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,
