date,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1-Aug,49.64,24.395,48.29,49.22,53.36857143,52.18571429,46.88857143,46.09142857,54.08857143,53.2175,52.655,52.565,54.77,57.28,51.56,55.08,59.65454545,50.504,54.90909091,55.80909091,55.13818182,51.96363636,45.20545455,52.53636364,55.35090909,50.36,53.51818182,54.518,52.38909091,47.336,53.32181818,53.15818182,
2-Aug,50.3,50.6,47.84,50.84,55.24571429,51.77428571,47.84,47.78857143,56.19714286,52.52,51.71,54.0275,53.5325,56.88,49.72,52.56,59.24545455,53.366,53.02727273,52.19272727,53.37090909,54.33636364,47.12,51.84909091,55.4,51.03090909,55.94,54.33636364,53.24,50.24545455,55.868,54.28727273,
3-Aug,52.79,45.2,48.8,51.74,52.77714286,53.6,45.75714286,47.37714286,54.78285714,53.0825,50.9675,54.7025,52.565,53.9,48.5,54.6,55.22,56.795,52.04545455,52.96181818,55.71090909,52.47090909,50.91636364,50.94909091,55.04,47.72545455,52.30727273,53.22363636,54.12363636,48.95272727,54.302,53.63272727,
4-Aug,50.21,47.588,50.81,51.83,51.14,51.02857143,44.18857143,46.94,56.60857143,54.68,49.7525,54.275,52.43,46.16,49.84,54.34,53.56727273,57.28,49.98363636,51.78363636,52.99454545,53.68181818,50.40909091,52.86363636,50.26181818,51.65272727,54.00909091,53.71454545,58.19818182,50.08181818,55.12181818,54.46727273,
5-Aug,47.42,45.83,51.23,51.98,52.57142857,48.38,46.88857143,48.40571429,54.73142857,53.6675,53.69,54.2075,51.125,47.22,50.1,53.2,51.50545455,56.768,49.75454545,53.20727273,53.42,52.68363636,50.88363636,56.93818182,49.21454545,50.29454545,55.53090909,54.46727273,57.11818182,53.43636364,56.69272727,55.98909091,
6-Aug,46.73,27.77,53.24,54.2,53.6,43.00571429,49.82,49.15142857,52.41714286,51.71,50.405,55.175,51.35,49.62,49.34,53.24,52.07818182,55.922,52.66727273,55.53090909,54.92545455,50.68727273,52.94545455,58.34545455,51.19454545,48.62545455,55.90727273,55.30181818,56.67636364,57.54363636,55.80909091,53.51818182,
7-Aug,48.92,47.75,52.37,55.16,48.14857143,44.54857143,52.46857143,48.58571429,52.67428571,52.07,49.9775,54.6575,49.64,50.32,51.68,49.82,50.11454545,55.76,54.22181818,56.16909091,53.19090909,45.58181818,52.16,54.66363636,53.25636364,45.95818182,55.51454545,53.76363636,56.62727273,53.06,54.58181818,54.38545455,
8-Aug,51.47,48.47,52.67,56.09,46.27142857,50.15428571,54.78285714,51.59428571,55.58,49.3025,51.845,53.3075,50.0675,52.56,53.88,53.1,52.06181818,52.66,53.63272727,56.03818182,55.08909091,45.20545455,51.48909091,52.24181818,52.47090909,47.87272727,52.60181818,53.58363636,56.51272727,53.46909091,52.91272727,54.05818182,
9-Aug,53.27,50,52.55,51.86,47.68571429,49.74285714,51.77428571,48.74,56.86571429,46.4675,53.0825,51.3725,52.295,53.46,52.14,55.2,52.37272727,51.64,50.63818182,56.18545455,55.58,45.89272727,51.73454545,52.78181818,53.35454545,50.26181818,51.8,53.33818182,57.16727273,56.43090909,54.95818182,53.50181818,
10-Aug,48.05,49.16,51.41,55.85,47.94285714,44.98571429,47.06857143,48.38,55.11714286,46.7375,53.24,54.1175,52.1375,53.54,51.54,56.34,49.28,53.1,51.66909091,55.04,54.63090909,48.51090909,47.02181818,52.04545455,53.64909091,51.65272727,50.73636364,53.82909091,56.46363636,56.08727273,54.90909091,54.45090909,
11-Aug,47.06,48.5,52.73,56,52.10857143,42.74857143,45.5,48.81714286,53.08571429,48.38,54.635,51.0575,48.065,49.36,54.3,55.28,50.83454545,53.11142857,53.79636364,54.10727273,55.25272727,49.39454545,48.69090909,52.42181818,53.82909091,48.64181818,51.44,51.04727273,58.05090909,55.92363636,55.00727273,54.86,
12-Aug,46.01,26.528,52.13,51.8,55.67,46.14285714,47.81428571,47.63428571,50.10285714,50.135,54.7925,51.89,46.9175,47.28,51.98,55.7,53.258,55.058,52.61818182,54.97454545,52.48727273,47.97090909,51.66909091,55.18727273,50.58909091,49.75454545,52.37272727,52.79818182,57.26545455,55.72727273,55.67818182,50.22909091,
13-Aug,49.13,45.716,50.93,51.89,56.3,46.73428571,48.27714286,48.38,52.80285714,49.595,47.885,51.485,46.895,45.6,49.6,55.8,51.30909091,55.14,53.73090909,55.72727273,49.57454545,48.39636364,53.92727273,56.38181818,49.03454545,50.34363636,54.99090909,53.81272727,58.73818182,52.68363636,54.95818182,49.49272727,
14-Aug,46.55,45.032,46.97,47.24,53.62571429,47.81428571,48.71428571,50.18,52.54571429,47.0075,53.5325,50.99,48.155,45.18,48.76,55.2,50.27818182,48.398,54.77818182,54.38545455,50.54,49.54181818,51.66909091,53.82909091,50.31090909,50.67090909,53.24,54.23818182,59.03272727,55.48181818,56.69272727,49.73818182,
15-Aug,46.97,47.39,47.54,50.06,51.20857143,52.26285714,49.87142857,46.65714286,52.57142857,45.5,55.1975,51.125,46.8725,46.18,48.54,54.54,43.66727273,50.918,54.20545455,55.00727273,52.43818182,47.70909091,51.12909091,56.03818182,52.38909091,51.17818182,53.43636364,55.82545455,57.47818182,52.79818182,54.51636364,54.56545455,
16-Aug,49.97,49.4,50.21,52.13,47.63428571,50.77142857,50.56571429,49.82,52.23714286,45.4775,58.8425,48.245,48.02,47.08,51.42,50.9,41.62181818,49.54,50.47454545,54.30363636,51.34181818,51.08,52.20909091,54.12363636,48.77272727,48.56,52.14363636,55.00727273,56.16909091,52.25818182,48.88727273,54.74545455,
17-Aug,47.21,49.136,53.81,53.48,50.74571429,49.82,50.15428571,49.64,47.73714286,46.6925,57.3125,49.1,47.8625,48.14,51.935,53.02,40.44363636,50.21272727,51.58727273,56.84,52.40545455,55.71090909,52.50363636,51.8,47.85636364,49.62363636,52.42181818,54.61454545,56.49636364,55.05636364,47.49636364,55.51454545,
18-Aug,46.43,48.62,52.07,54.59,50.38571429,46.60571429,51.98,47.53142857,47.78857143,49.145,57.83,49.55,45.455,49.26,50.24,54.6,44.12545455,49.118,56.23454545,57.51090909,50.72,53.32181818,53.53454545,50.44181818,48.28181818,52.47090909,51.11272727,56.08727273,56.90545455,57.02,50.16363636,56.57818182,
19-Aug,48.47,45.92,49.04,46.55,48.71428571,49.43428571,49.58857143,47.91714286,50.72,51.5975,52.9025,54.6575,42.4175,49.36,47.42,55.78,48.24909091,51.17,52.68363636,55.97272727,51.40727273,52.99454545,52.61818182,45.48363636,47.82363636,54.09090909,48.15090909,56.77454545,58.03454545,51.62,49.14909091,58.75454545,
20-Aug,49.04,47.42,45.77,49.46,50.92571429,49.82,48.58571429,49.40857143,49.51142857,50.0675,50.63,56.3225,43.925,47.48,48.6,57.02,49.70545455,51.36,49.86909091,53.09272727,48.85454545,54.94181818,51.99636364,50.58909091,48.02,52.79818182,51.68545455,57.29818182,56.74181818,49.08363636,46.4,58.19818182,
21-Aug,50.39,46.76,47.12,49.49,49.92285714,51.44,50.64285714,49.84571429,47.68571429,49.505,49.01,53.8475,45.14,47.86,49.1675,56.82,53.50181818,54.68,54.20545455,53.68181818,51.12909091,53.6,52.01272727,53.53454545,49.73818182,50.45818182,50.86727273,52.48727273,57.16727273,50.37636364,46.95636364,57.41272727,
22-Aug,50.51,43.58,52.01,50.78,45.55142857,49.74285714,52.23714286,48.94571429,48.27714286,45.275,47.9975,50.135,45.9725,48.94,51.32,57.24,56.05454545,58.982,56.38181818,53.89454545,54.18909091,53.82909091,47.18545455,54.45090909,47.54545455,48.56,49.23090909,52.20909091,57.41272727,54.63090909,46.36727273,57.00363636,
23-Aug,44.78,46.49,52.22,50.78,45.80857143,49.97428571,54.32,48.97142857,48.76571429,46.265,51.1925,48.7175,48.5375,47.34,52.61,51.78,52.53636364,56.372,53.35454545,55.53090909,49.98363636,54.05818182,46.95636364,51.09636364,46.10545455,50.91636364,51.17818182,51.70181818,57.69090909,55.28545455,47.41454545,56.44727273,
24-Aug,37.4,49.25,51.38,49.04,47.71142857,51.92857143,53.88285714,49.53714286,49.92285714,50.4275,52.16,49.28,46.7825,50.1,51.68,46.24,50.78545455,46.922,47.51272727,53.81272727,48.05272727,52.65090909,49.11636364,53.46909091,41.91636364,46.17090909,53.33818182,54.53272727,57.49454545,55.23636364,49.532,55.35090909,
25-Aug,38.444,51.476,51.62,47.72,48.63714286,50.64285714,49.04857143,49.46,50.72,46.1075,52.1825,48.0425,48.9425,49.26,48.66,49.6,49.77090909,46.688,51.39090909,55.38363636,51.04727273,52.74909091,50.60545455,52.83090909,42.96363636,49.01818182,53.42,59.70363636,55.20363636,55.36727273,49.406,50.88363636,
26-Aug,37.76,45.608,50.93,49.25,48.02,52.54571429,52.98285714,50.07714286,49.40857143,49.91,54.8825,47.975,51.1475,50.48,44.76,50.3,51.44,46.616,53.56727273,54.15636364,53.68181818,55.4,48.18363636,52.45454545,43.88,52.58545455,52.09454545,56.88909091,54.02545455,53.46909091,48.326,49.42727273,
27-Aug,39.2,42.908,53.87,49.64,45.39714286,53.18857143,50.72,49.71714286,51.36285714,51.5525,50,52.07,40.4825,46.06,43.96,47.7,53.89454545,49.91,55.18727273,54.14,54.18909091,54.81090909,47.16909091,50.91636364,46.26909091,52.06181818,52.76545455,51.65272727,55.41636364,55.43272727,49.424,50.83454545,
28-Aug,44.66,44.69,48.26,51.83,47.06857143,52.90571429,50.66857143,49.20285714,53.06,48.965,49.865,47.075,43.385,46.66,43.78,45.06,51.89818182,50.846,51.53818182,53.636,54.25454545,54.41818182,43.29090909,49.75454545,46.59636364,51.88181818,52.19272727,52.83090909,51.84909091,55.508,49.622,49.23090909,
29-Aug,46.31,46.7,48.65,52.88,48.66285714,51.10571429,52.21142857,48.97142857,50.41142857,47.7275,47.7725,46.76,47.4125,49.42,48.06,42.94,50.42545455,49.02,51.21090909,52.43,54.90909091,54.92545455,46.33454545,51.70181818,43.14363636,51.8,52.73272727,55.35090909,48.42909091,52.25,51.836,48.77272727,
30-Aug,43.61,41.63,45.74,51.53,47.66,47.50571429,52.93142857,51.44,49.28,45.4325,48.47,43.34,46.985,53.36,51.34,43.22,51.17818182,47.66,48.75636364,53.438,54.53272727,55.89090909,49.83636364,55.33454545,44.73090909,51.50545455,55.94,54.35272727,50.06545455,54.104,53.02727273,54.84363636,
31-Aug,40.22,41.675,43.52,52.61,48.86857143,47.81428571,48.30285714,51.87714286,47.04285714,43.25,51.755,45.5,45.41,47.34,50.66,46.36,49.49272727,52.214,50.67090909,54.32,53.53454545,53.43636364,52.78181818,51.21090909,47.87272727,51.73454545,52.01272727,54.46727273,49.73818182,55.90727273,53.07636364,56.13636364,
1-Sep,40.316,42.8,43.07,54.59,49.46,50.61714286,43.57142857,49.04857143,48.38,46.3325,52.07,47.525,47.1425,47.28,47.6,47.16,49.49272727,53.132,50.94909091,55.58,55.15454545,52.29090909,51.91454545,51.65272727,50.14727273,50.37636364,49.11636364,56.66,46.26909091,53.01090909,52.79818182,56.82363636,
2-Sep,42.47,41.315,48.11,53.54,48.48285714,51.05428571,47.53142857,45.52571429,48.63714286,45.7025,51.755,49.19,50.7875,47.92,44.46,46.32,43.86363636,51.52181818,48.23272727,53.312,53.27272727,53.22363636,54.15636364,52.35636364,49.88545455,52.63454545,47.18545455,58.28,50.94909091,49.73818182,54.90909091,55.33454545,
3-Sep,45.05,43.79,44.9,53.45,50.05142857,49.33142857,50.41142857,44.70285714,48.81714286,48.425,50.0675,43.52,50.81,48.245,45.28,47.76,43.79818182,49.21454545,48.65818182,48.704,51.93090909,53.32181818,55.54727273,49.31272727,50.22909091,55.30181818,44.48545455,56.46363636,53.12545455,50.62181818,51.37454545,54.43454545,
4-Sep,47.12,45.83,46.28,54.23,50.43714286,48.84285714,52.08285714,43.18571429,53.21428571,49.4825,49.91,45.8825,42.035,50.92,45.62,47.18,45.58181818,47.66,53.56727273,44.816,52.53636364,54.20545455,51.37454545,49.08363636,50.93272727,52.88,46.64545455,54.66363636,56.79090909,49.98363636,54.30363636,52.16,
5-Sep,41.36,43.4,45.11,54.83,50.54,48.68857143,53.44571429,44.13714286,53.47142857,47.975,52.655,45.455,38.12,51.14,47.08,49.62,46.56363636,46.10545455,55.79272727,50.486,51.55454545,53.24,44.27272727,48.05272727,52.81454545,50.11454545,43.79818182,55.59636364,57.95272727,50.72,56.79090909,49.52545455,
6-Sep,44.03,42.35,46.55,47.78,42.67142857,47.37714286,53.78,47.24857143,49.74285714,47.4125,53.3975,44.98571429,42.8225,49.24,43.68,48.76,47.88909091,47.95454545,49.85272727,48.578,52.78181818,55.48181818,46.20363636,49.00181818,52.37272727,51.98,44.64909091,53.37090909,57.62545455,54.36909091,56.77454545,53.89454545,
7-Sep,47.33,41.15,45.71,43.34,40.71714286,48.17428571,52.28857143,48.50857143,46.01428571,37.4225,52.79,41.45,46.6025,50.48,42.78,45.2,48.85454545,50.06545455,48.59272727,42.818,47.66,55.12181818,48.52727273,50.85090909,50.78545455,51.73454545,46.00727273,51.62,54.81090909,54.05818182,56.57818182,54.46727273,
8-Sep,48.74,24.26,46.04,44.42,43.77714286,49.30571429,51.87714286,44.70285714,45.60285714,30.7175,51.0125,46.7375,47.2325,50.42,41.02,45.68,44.56727273,48.87090909,48.15090909,41.558,45.22181818,55.46545455,49.50909091,48.78909091,50.83454545,50.94909091,48.93636364,49.98363636,27.788,54.61454545,56.54545455,52.32363636,
9-Sep,49.76,44.72,47.39,43.16,46.63142857,45.21714286,51.15714286,47.55714286,46.34857143,38.795,47.3675,41.405,48.335,49.6,42.3,41.3375,45.89272727,46.18727273,49.77090909,42.062,48.74,53.14181818,47.18545455,49.67272727,49.34545455,50.68727273,48.24909091,50.42545455,25.718,56.28363636,50.9,52.50363636,
10-Sep,45.05,45.248,50,41.99,45.96285714,44.88285714,50.41142857,45.19142857,49.53714286,46.22,40.37,35.78,46.805,48.98,41.9,43.7,43.97818182,46.61272727,44.50181818,41.864,52.11090909,48.03636364,44.28909091,50.67090909,48.18363636,49.34545455,51.24363636,51.50545455,32.49090909,58.19818182,44.6,48.62545455,
11-Sep,47.84,47.732,47.42,42.8,46.11714286,47.14571429,51.44,42.49142857,48.99714286,47.3225,43.79,33.035,48.2,49.58,42.18,46.06,43.43818182,46.80909091,43.88,46.526,50.49090909,47.87272727,46.17090909,47.98727273,51.34181818,48.56,52.96181818,49.91818182,36.77818182,57.67454545,48.31454545,41.68727273,
12-Sep,50.96,47.444,47.18,42.5,42.18285714,46.86285714,48.66285714,40.33142857,47.53142857,49.2575,43.565,42.305,50.5625,46.7,43.76,41.7875,41.11454545,41.55636364,48.74,46.67,39.93636364,47.79090909,41.09818182,50.57272727,47.52909091,49.85272727,54.05818182,44.07636364,42.12909091,53.71454545,49.73818182,42.44,
13-Sep,49.07,34.1,44.66,43.79,40.82,46.37428571,46.34857143,42.92857143,51.23428571,48.65,39.515,33.71,52.8575,42.74,48.38,46.92,41.08181818,44.46909091,50.54,43.178,40.23090909,45.79454545,46.69454545,52.02909091,44.84545455,50.67090909,55.15454545,48.88727273,45.48363636,53.96,49.16545455,41.60545455,
14-Sep,44.75,32.27,40.52,42.17,38.86571429,47.40285714,43.93142857,40.74285714,50.82285714,45.4325,40.1225,37.4225,50,36.44,46.58,49.06,42.06363636,46.44909091,51.98,40.18,41.86727273,45.28727273,49.05090909,50.27818182,44.51818182,48.18363636,53.40363636,51.44,46.38363636,49.36181818,45.43454545,41.09818182,
15-Sep,45.23,40.07,37.55,43.91,38.73714286,47.78857143,42.69714286,37.29714286,53.42,45.455,43.385,43.6775,43.7,39.98,43.06,49.52,42.57090909,46.076,51.93090909,39.93636364,46.07272727,43.52,48.13454545,49.05090909,43.78181818,45.87636364,54.28727273,49.95090909,47.33272727,51.73454545,45.10727273,37.02363636,
16-Sep,45.35,42.29,40.1,44.33,44.54857143,44.80571429,42.64571429,38.91714286,52.7,44.9825,45.365,48.065,48.2675,47.88,39.16,42.845,45.40181818,42.908,49.42727273,41.06545455,47.72545455,45.66363636,50.44181818,49.70545455,41.73636364,44.04363636,55.02363636,48.218,46.02363636,52.83090909,47.28363636,40.59090909,
17-Sep,45.74,40.73,41.12,44.36,36.88571429,47.81428571,44.85714286,40.51142857,53.75428571,42.3275,46.4,46.6475,50.09,48.14,32.9,37.0175,44.73090909,43.862,51.66909091,40.23090909,38.3,49.11636364,49.28,50.50727273,43.73272727,42.19454545,54.82727273,48.46181818,47.07090909,49.98363636,49.83636364,44.84545455,
18-Sep,41.3,38.27,40.64,39.95,30.74,52.08285714,48.66285714,38.81428571,46.04,40.82,35.6225,32.765,50.0225,49.72,35.78,40.56,42.03090909,44.618,52.92909091,42.16181818,44.32181818,47.39818182,50.32727273,47.18545455,49.55818182,45.82727273,56.25090909,49.31272727,49.16545455,53.33818182,51.29272727,44.19090909,
19-Sep,40.1,20.33,41.33,38.27,30.68857143,49.04857143,49.07428571,36.42285714,49.12571429,43.565,33.1925,40.7525,44.735,49.52,44.12,41,41.06545455,45.104,54.66363636,44.99272727,47.59454545,43.83090909,50.68727273,45.84363636,51.83272727,49.11636364,51.98,50.88363636,50,50.50727273,51.16181818,42.60363636,
20-Sep,37.97,24.05,39.56,39.884,34.93142857,40.46,46.37428571,36.26857143,39.12285714,45.635,39.3575,42.035,46.1975,50.8,41.48,47.62,43.43818182,42.89,50.52363636,44.61636364,46.44909091,45.32,50.98181818,47.90545455,52.09454545,49.68909091,45.51636364,48.60909091,49.95090909,43.58545455,53.24,44.82909091,
21-Sep,38.804,46.37,38.9,24.83,42.38857143,40.33142857,44.18857143,35.80571429,44.96,45.05,42.1025,41.1575,36.5675,50.88,32.02,48.28,46.76,30.36363636,51.24363636,42.22727273,47.59454545,48.03636364,47.72545455,52.53636364,47.67636364,51.57090909,45.77818182,45.41818182,48.15090909,38.62727273,47.588,46.02363636,
22-Sep,42.26,46.91,36.23,30.02,45.26857143,38.27428571,44.72857143,40.97428571,46.31,44.6,42.125,43.9475,29.525,43.52,27.9,47.88,47.07090909,29.28363636,45.71272727,42.71818182,48.52727273,42.66909091,46.95636364,49.77090909,50.9,48.06909091,48.33090909,43.376,45.30363636,46.38363636,46.148,47.3,
23-Sep,46.07,,40.58,37.01,41.12857143,35.24,46.65714286,44.34285714,38.84,43.4075,41.81,48.74,36.1625,46.22,28.2875,39.56,43.83090909,30.36363636,41.37636364,45.95818182,48.96909091,35.37090909,46.74363636,46.58,41.57272727,41.91636364,49.14909091,45.69636364,46.54727273,48.11818182,45.248,44.07636364,
24-Sep,48.98,41.9,39.83,30.17,43.88,39.63714286,48.97142857,41.84857143,26.75428571,46.4675,45.8375,44.5775,37.625,50.52,31.775,37.86,45.36909091,31.136,44.53454545,49.19818182,43.89636364,41.50727273,47.61090909,47.41454545,34.52,38.49636364,48.11818182,46.58,50.32727273,46.28545455,44.798,41.68727273,
25-Sep,40.34,38.885,39.83,32.75,39.66285714,44.39428571,50.82285714,48.92,34.77714286,47.885,43.205,46.2875,37.895,47.72,35.4875,43.61,47.79090909,38.67636364,45.94181818,49.50909091,39.02,48.13454545,49.95090909,48.51090909,37.25272727,35.10909091,41.29454545,48.98545455,53.82909091,50.9,44.96,44.89454545,
26-Sep,37.7,38.12,41.48,37.49,24.26,48.45714286,45.03714286,48.58571429,40.64,47.885,38.21,46.67,37.6925,47.38,40.7075,46.7375,46.90727273,45.64727273,49.90181818,47.75818182,38.88909091,48.2,49.47636364,49.93454545,42.39090909,37.17090909,42.24363636,51.03090909,53.78,50.36,46.544,47.41454545,
27-Sep,41.42,43.22,43.43,43.37,26.18857143,47.45428571,45.16571429,36.34571429,42.98,48.3125,36.2975,43.385,40.1,47.9,40.8875,41.30857143,43.7,49.80363636,51.42363636,47.33272727,40.00181818,36.27090909,49.29636364,51.40727273,45.89272727,35.82909091,47.95454545,48.33090909,43.14363636,48.26545455,45.086,48.77272727,
28-Sep,40.04,41.6,45.77,40.46,36.57714286,42.95428571,46.91428571,25.39142857,43.93142857,49.7975,37.94,42.8,37.535,37.92,43.25,43.88,43.68363636,47.18545455,52.27454545,49.19818182,41.31090909,34.55272727,46.12181818,50.42545455,46.46545455,36.46727273,48.77272727,48.18363636,33.29272727,41.9,45.914,50.24545455,
29-Sep,43.19,42.296,46.88,35.645,41.18,45.78285714,44.49714286,38.73714286,43.98285714,46.445,38.21,45.3425,38.0975,40.2,44.0375,42.33714286,44.22363636,49.34545455,51.53818182,44.19090909,41.67090909,41.45818182,38.87272727,46.89090909,47.51272727,38.84,50.50727273,49.93454545,44.53454545,42.06363636,46.562,49.50909091,
30-Sep,42.26,45.8,40.82,31.7,43.57142857,44.72857143,44.85714286,41.66857143,45.80857143,41.8775,41.0675,44.285,35.51,42.96,44.285,43.655,45.74545455,42.30909091,49.50909091,47.34909091,40.95090909,46.13818182,36.04181818,47.82363636,45.97454545,38.80727273,51.55454545,50.93272727,44.35454545,37.71090909,44.84545455,48.24909091,
